"PrimaryKey","YearVisited","Shape","geometry"
"13032107405291402013-09-01",2013,c(NA, NA),c(-114.15684766, 36.83729935)
"13071713524690792013-09-01",2013,c(NA, NA),c(-118.31608807, 38.0945191)
"20124145040401R2",2013,c(NA, NA),c(-117.80745, 42.3053167)
"2012821030901O2",2013,c(NA, NA),c(-105.7708467, 37.1741967)
"2012327101201G1",2013,c(NA, NA),c(-115.8049167, 40.901465)
"13091208451527522013-09-01",2013,c(NA, NA),c(-119.29217583, 39.16019283)
"13052208242498152013-09-01",2013,c(NA, NA),c(-113.26545864, 42.99991878)
"20125625100601P3",2013,c(NA, NA),c(-106.96494, 43.2879533)
"12072516513337392013-09-01",2013,c(NA, NA),c(-117.76042977, 41.15242904)
"13091214190057002013-09-01",2013,c(NA, NA),c(-120.7614348, 41.40454332)
"20124915080801G2",2013,c(NA, NA),c(-110.4741217, 39.1475183)
"20124955020401O3",2013,c(NA, NA),c(-111.4383033, 38.2773667)
"13092413254658042013-09-01",2013,c(NA, NA),c(-117.03634915, 39.8617713)
"20124125160502P2",2013,c(NA, NA),c(-119.4225567, 43.290775)
"20124145050601R1",2013,c(NA, NA),c(-117.5443133, 42.3356733)
"20125623030701P2",2013,c(NA, NA),c(-110.463575, 41.7752817)
"20124921080401B1",2013,c(NA, NA),c(-113.7770517, 38.112505)
"13081409362966552013-09-01",2013,c(NA, NA),c(-119.68814783, 40.90401357)
"20121673021701R2",2013,c(NA, NA),c(-115.1518933, 42.1572467)
"20125643060301B2",2013,c(NA, NA),c(-108.249195, 43.9196883)
"13092411041539292013-09-01",2013,c(NA, NA),c(-114.25909713, 39.66167837)
"13072413495667512013-09-01",2013,c(NA, NA),c(-120.17808045, 40.90948006)
"20121647060203B1",2013,c(NA, NA),c(-114.8620601, 43.034443)
"20123017090801R1",2013,c(NA, NA),c(-105.19976, 46.52534)
"13071015120365052013-09-01",2013,c(NA, NA),c(-116.41908437, 39.72956871)
"20124137140701B2",2013,c(NA, NA),c(-120.6212817, 43.1751967)
"13081911075153802013-09-01",2013,c(NA, NA),c(-108.75604915, 39.64444383)
"2012327142401G1",2013,c(NA, NA),c(-114.3508317, 41.2837633)
"2012415261001B2",2013,c(NA, NA),c(-113.7416354, 36.346494)
"13101410433449112013-09-01",2013,c(NA, NA),c(-119.97794332, 41.78040022)
"20124145140801R2",2013,c(NA, NA),c(-117.28375, 43.1486433)
"20125637050301P1",2013,c(NA, NA),c(-109.7762183, 41.3928183)
"13022014110620072013-09-01",2013,c(NA, NA),c(-114.42664264, 36.69627188)
"13062810064516802013-09-01",2013,c(NA, NA),c(-119.46485371, 40.58298308)
"2012411040801R2",2013,c(NA, NA),c(-117.6426767, 44.5413)
"2012563020101P2",2013,c(NA, NA),c(-108.4681483, 44.3385517000001)
"13071514225463362013-09-01",2013,c(NA, NA),c(-115.23999542, 41.25020168)
"13081615481098182013-09-01",2013,c(NA, NA),c(-120.14494927, 40.94660938)
"20121665030101R1",2013,c(NA, NA),c(-111.9761933, 43.8370783)
"201230105060101R2",2013,c(NA, NA),c(-107.386835, 48.0467783)
"20123211080501B1",2013,c(NA, NA),c(-116.0561967, 39.7528433)
"20124137191201B2",2013,c(NA, NA),c(-119.9916333, 43.5875867)
"2012881031101O1",2013,c(NA, NA),c(-107.933564, 40.394438)
"13060816442567472013-09-01",2013,c(NA, NA),c(-115.47053856, 37.58387317)
"13052910463799042013-09-01",2013,c(NA, NA),c(-115.1700057, 35.81081853)
"20124137041102B1",2013,c(NA, NA),c(-120.086475, 42.237035)
"13090307240952652013-09-01",2013,c(NA, NA),c(-118.14284381, 41.95360843)
"20123523090301O3",2013,c(NA, NA),c(-108.8469567, 32.0501633)
"13071013512464372013-09-01",2013,c(NA, NA),c(-115.80642056, 41.53804782)
"2012321021301B2",2013,c(NA, NA),c(-117.783663, 39.184353)
"13070309595764032013-09-01",2013,c(NA, NA),c(-113.59564832, 43.28928017)
"20123027070801R1",2013,c(NA, NA),c(-109.24111, 47.225185)
"20123211100701B2",2013,c(NA, NA),c(-115.8842683, 39.9826383)
"13072914240543302013-09-01",2013,c(NA, NA),c(-119.96059094, 40.32913916)
"2012567130701R2",2013,c(NA, NA),c(-107.18213, 42.0779617)
"2012491011201G1",2013,c(NA, NA),c(-112.8974933, 38.2062283)
"2012327140301G2",2013,c(NA, NA),c(-116.7220583, 41.2420283)
"20123213120501P2",2013,c(NA, NA),c(-118.8850533, 41.5910333)
"20125637142001P1",2013,c(NA, NA),c(-107.9264633, 42.107045)
"13061913523569472013-09-01",2013,c(NA, NA),c(-115.94301778, 36.30561689)
"13080209380686032013-09-01",2013,c(NA, NA),c(-153.72401, 69.471204)
"20123231290501G1",2013,c(NA, NA),c(-119.4772833, 41.607735)
"20124145130301R1",2013,c(NA, NA),c(-117.9814083, 43.0062267)
"20128103050703R1",2013,c(NA, NA),c(-108.386643, 40.029719)
"20123217071701R3",2013,c(NA, NA),c(-114.145866, 37.293151)
"2012329060804P1",2013,c(NA, NA),c(-117.606129, 37.367256)
"20123213181401P2",2013,c(NA, NA),c(-117.9381733, 41.907595)
"20125635070502P1",2013,c(NA, NA),c(-110.0512217, 42.7943583)
"2012327051701R1",2013,c(NA, NA),c(-115.2181033, 40.4880517)
"20123221100801R1",2013,c(NA, NA),c(-118.330199, 38.7639599999999)
"20121631070902G2",2013,c(NA, NA),c(-113.2987033, 42.5399617)
"20125611090201R2",2013,c(NA, NA),c(-104.9576267, 44.9484267)
"12072516575777782013-09-01",2013,c(NA, NA),c(-117.45980413, 41.31771167)
"20124137150503P3",2013,c(NA, NA),c(-120.8129033, 43.2272767)
"20124937122001O1",2013,c(NA, NA),c(-109.3695917, 37.9876317)
"13081513193664082013-09-01",2013,c(NA, NA),c(-111.18122208, 37.7857461)
"13060809153481352013-09-01",2013,c(NA, NA),c(-116.93106025, 39.57496055)
"20124125190201R2",2013,c(NA, NA),c(-119.7912817, 43.5340383)
"20124145110901R2",2013,c(NA, NA),c(-117.1619817, 42.899025)
"20125637030201P2",2013,c(NA, NA),c(-109.8843617, 41.2150983)
"13060414430462412013-09-01",2013,c(NA, NA),c(-115.23128726, 37.6302783)
"13090414420787122013-09-01",2013,c(NA, NA),c(-119.85033115, 40.84262572)
"20121673130302R1",2013,c(NA, NA),c(-116.8527783, 43.052315)
"20125643080301G2",2013,c(NA, NA),c(-108.2344683, 44.11423)
"2012327121601B1",2013,c(NA, NA),c(-115.2563233, 41.0975182999999)
"13081512352971532013-09-01",2013,c(NA, NA),c(-120.16653721, 40.59510533)
"20121663030202B2",2013,c(NA, NA),c(-114.3992433, 42.9747467)
"20123069090401R2",2013,c(NA, NA),c(-108.1448233, 47.482925)
"20123211100302B1",2013,c(NA, NA),c(-116.292385, 39.969015)
"20124117011401B1",2013,c(NA, NA),c(-120.4739783, 43.6492933)
"20128103040802R2",2013,c(NA, NA),c(-108.231453, 39.967489)
"2012327112501G2",2013,c(NA, NA),c(-114.3294483, 40.9926583)
"2012415060601B2",2013,c(NA, NA),c(-114.137397, 34.656273)
"20123231260101R1",2013,c(NA, NA),c(-119.978118, 41.354559)
"11112108241133822013-09-01",2013,c(NA, NA),c(-118.23638187, 41.90327421)
"20125637140301P2",2013,c(NA, NA),c(-109.9058483, 42.1551667000001)
"20123211200501B2",2013,c(NA, NA),c(-116.1708983, 40.8026917)
"20123221101001R2",2013,c(NA, NA),c(-118.142503, 38.740744)
"13071813314499282013-09-01",2013,c(NA, NA),c(-113.78160217, 43.36700425)
"2012309010801B1",2013,c(NA, NA),c(-108.8727117, 45.084465)
"13082609133679102013-09-01",2013,c(NA, NA),c(-115.07600919, 41.43089787)
"20123231220101A1",2013,c(NA, NA),c(-119.94378, 40.982504)
"20121677090201R1",2013,c(NA, NA),c(-113.0359933, 43.0304767)
"201230105040501R2",2013,c(NA, NA),c(-106.7904867, 47.9425)
"13082608113663152013-09-01",2013,c(NA, NA),c(-116.9472549, 40.60980931)
"20124137131101R2",2013,c(NA, NA),c(-120.077625, 43.0726417)
"20125637041901P1",2013,c(NA, NA),c(-107.9592433, 41.26878)
"13080809132896332013-09-01",2013,c(NA, NA),c(-115.6856283, 38.85990456)
"13051312461199202013-09-01",2013,c(NA, NA),c(-115.1854932, 35.80186729)
"20124137021101B1",2013,c(NA, NA),c(-120.068105, 42.117555)
"20124125041401R2",2013,c(NA, NA),c(-118.361565, 42.257985)
"20123543070501G1",2013,c(NA, NA),c(-107.15671, 35.821768)
"2012327161201B1",2013,c(NA, NA),c(-115.79946, 41.4804717)
"1308311014575302013-09-01",2013,c(NA, NA),c(-119.00883084, 41.12886318)
"13071010224539632013-09-01",2013,c(NA, NA),c(-113.65559106, 43.30279585)
"20125625110801P2",2013,c(NA, NA),c(-106.6653717, 43.3107617)
"2012327031301R2",2013,c(NA, NA),c(-115.70701, 40.267655)
"1308061633547932013-09-01",2013,c(NA, NA),c(-119.90450819, 40.42254507)
"20125625030601P1",2013,c(NA, NA),c(-106.85771, 42.6135667)
"20124917021801O1",2013,c(NA, NA),c(-110.808425, 37.6326067)
"20123211170401G1",2013,c(NA, NA),c(-116.221935, 40.5686083)
"10092315213026782013-09-01",2013,c(NA, NA),c(-118.42995191, 41.81013216)
"13071709020223652013-09-01",2013,c(NA, NA),c(-108.91444905, 40.15348377)
"13060713585635992013-09-01",2013,c(NA, NA),c(-115.30375738, 37.79086112)
"13073014583765612013-09-01",2013,c(NA, NA),c(-154.593795, 70.193139)
"1308281054567052013-09-01",2013,c(NA, NA),c(-119.50390528, 41.30851096)
"20124145120202R2",2013,c(NA, NA),c(-118.0220967, 42.9217883)
"20125623020401R1",2013,c(NA, NA),c(-110.7805833, 41.6985033)
"20123217151501R1",2013,c(NA, NA),c(-114.371515, 37.986429)
"2012329101102P1",2013,c(NA, NA),c(-117.257423, 37.74838)
"20121673061401B1",2013,c(NA, NA),c(-115.4824833, 42.4464533)
"20125629141102P2",2013,c(NA, NA),c(-108.9823767, 44.8858783)
"13082811084728342013-09-01",2013,c(NA, NA),c(-114.62098696, 40.19595639)
"13082813560529132013-09-01",2013,c(NA, NA),c(-120.49749036, 40.4780898599999)
"20121637141002O2",2013,c(NA, NA),c(-114.16014, 44.6918733000001)
"20123011010301R2",2013,c(NA, NA),c(-104.7835983, 45.0634217)
"20123227051701R2",2013,c(NA, NA),c(-117.45039, 40.385938)
"20124137120701B1",2013,c(NA, NA),c(-120.5379083, 42.9786867)
"20124947030701R1",2013,c(NA, NA),c(-109.30805, 39.7082883000001)
"13081418161117672013-09-01",2013,c(NA, NA),c(-111.16052436, 37.84094577)
"13091208031741072013-09-01",2013,c(NA, NA),c(-116.77194125, 39.42262276)
"20124125160801O2",2013,c(NA, NA),c(-119.17716, 43.2921067)
"20121673070201R2",2013,c(NA, NA),c(-116.8728033, 42.53892)
"2012499010901O2",2013,c(NA, NA),c(-109.0942517, 40.6637)
"20123217061201R1",2013,c(NA, NA),c(-114.720547, 37.2123)
"13091216504790252013-09-01",2013,c(NA, NA),c(-119.6735916, 41.14726629)
"20121673080901R2",2013,c(NA, NA),c(-116.0700617, 42.6667267)
"20125613131801B2",2013,c(NA, NA),c(-107.9772367, 43.374075)
"13061211483438632013-09-01",2013,c(NA, NA),c(-115.05028062, 41.12038542)
"13091410012395002013-09-01",2013,c(NA, NA),c(-120.11289682, 40.57852694)
"20121623090603O2",2013,c(NA, NA),c(-113.280245, 44.0473517)
"20123071030901B2",2013,c(NA, NA),c(-107.8872867, 47.6849)
"20123211130401B2",2013,c(NA, NA),c(-116.155805, 40.1978567)
"20124137170801B2",2013,c(NA, NA),c(-120.4338333, 43.409245)
"20125637151001G1",2013,c(NA, NA),c(-109.0453633, 42.2499017)
"20124945101301O2",2013,c(NA, NA),c(-112.7092117, 40.7041433000001)
"2012323140101R2",2013,c(NA, NA),c(-115.890089, 36.176414)
"20123231260301R1",2013,c(NA, NA),c(-119.748887, 41.371172)
"20124125011501O2",2013,c(NA, NA),c(-118.2173833, 42.030795)
"20125637120601P1",2013,c(NA, NA),c(-109.50366, 41.9760433)
"2012327160901P2",2013,c(NA, NA),c(-116.073475, 41.4578383)
"13060608465111872013-09-01",2013,c(NA, NA),c(-118.32227591, 39.44284817)
"13060417430163462013-09-01",2013,c(NA, NA),c(-113.87649701, 43.19526018)
"2012563070301P1",2013,c(NA, NA),c(-108.2596067, 44.7222233)
"13082713252936922013-09-01",2013,c(NA, NA),c(-115.08263798, 41.76729143)
"13092711205221462013-09-01",2013,c(NA, NA),c(-120.02102522, 41.07071569)
"20121659090801A3",2013,c(NA, NA),c(-113.97412, 44.92846)
"20124917070401O2",2013,c(NA, NA),c(-112.2636933, 38.1228267)
"13061917181727622013-09-01",2013,c(NA, NA),c(-116.75712817, 40.41640427)
"13061609425694142013-09-01",2013,c(NA, NA),c(-118.98538774, 41.48198597)
"20125637121801P2",2013,c(NA, NA),c(-108.184825, 41.9324817)
"20123223262201R2",2013,c(NA, NA),c(-115.804662, 38.238703)
"13051411373714572013-09-01",2013,c(NA, NA),c(-115.18187489, 35.8591014)
"20124137031501B2",2013,c(NA, NA),c(-119.64659, 42.1825083000001)
"20124125071401R2",2013,c(NA, NA),c(-118.34105, 42.4529783)
"2012356041001O1",2013,c(NA, NA),c(-108.05547, 34.74658)
"2012327181401P3",2013,c(NA, NA),c(-115.59187, 41.5828067)
"20123227090501R1",2013,c(NA, NA),c(-118.826322, 40.753466)
"13060317441955842013-09-01",2013,c(NA, NA),c(-113.54258491, 43.15386502)
"2012563010901G1",2013,c(NA, NA),c(-107.4909617, 44.2324567)
"2012327041701G1",2013,c(NA, NA),c(-115.2448983, 40.3511733)
"13082115580159932013-09-01",2013,c(NA, NA),c(-119.78265406, 40.02217198)
"2012857060801R1",2013,c(NA, NA),c(-106.185238, 40.74019)
"20124915050401O3",2013,c(NA, NA),c(-110.9534633, 38.8988733)
"2012321071502B2",2013,c(NA, NA),c(-117.582142, 39.559974)
"20123213170902G2",2013,c(NA, NA),c(-118.5356983, 41.849855)
"2012881030501O2",2013,c(NA, NA),c(-108.612142, 40.418101)
"13062509031128812013-09-01",2013,c(NA, NA),c(-115.19981203, 38.36597737)
"13080115552662052013-09-01",2013,c(NA, NA),c(-152.693326, 69.49795)
"20124113030901R3",2013,c(NA, NA),c(-120.0387, 43.9436883)
"20121623040303O2",2013,c(NA, NA),c(-113.573775, 43.5706317)
"20123017041001R1",2013,c(NA, NA),c(-104.9728767, 46.0660983)
"20123211040301B1",2013,c(NA, NA),c(-116.3473417, 39.39921)
"20124137111001B1",2013,c(NA, NA),c(-120.285905, 42.8541133)
"13081511053889922013-09-01",2013,c(NA, NA),c(-118.38276796, 41.94685321)
"20125623061001P1",2013,c(NA, NA),c(-110.11811, 42.0789817)
"13031210535742332013-09-01",2013,c(NA, NA),c(-114.35548984, 36.61812627)
"11112108195028542013-09-01",2013,c(NA, NA),c(-119.35195217, 40.8009165)
"20125625020501R1",2013,c(NA, NA),c(-107.0680417, 42.5789567)
"20124923011901G2",2013,c(NA, NA),c(-112.0673333, 39.360635)
"20123211160302G1",2013,c(NA, NA),c(-116.3962517, 40.4488667)
"20124125070701R2",2013,c(NA, NA),c(-119.2213933, 42.4944367)
"20124145030601R1",2013,c(NA, NA),c(-117.588745, 42.1840817)
"20125635050201R3",2013,c(NA, NA),c(-110.4354667, 42.6619033)
"2012327062001R1",2013,c(NA, NA),c(-114.9034983, 40.5503217)
"20123219060503R2",2013,c(NA, NA),c(-119.27704, 38.855547)
"20125637101001R1",2013,c(NA, NA),c(-109.0559083, 41.8048633)
"20124945061301O1",2013,c(NA, NA),c(-112.752155, 40.3459)
"13062016113926062013-09-01",2013,c(NA, NA),c(-115.85575996, 36.17224738)
"13102314485916462013-09-01",2013,c(NA, NA),c(-119.91126553, 41.65269784)
"13060608304078182013-09-01",2013,c(NA, NA),c(-113.78314191, 43.18620814)
"2012563060601P2",2013,c(NA, NA),c(-107.946685, 44.6244667)
"2012327171901R1",2013,c(NA, NA),c(-114.918295, 41.5645833)
"13091712002466202013-09-01",2013,c(NA, NA),c(-119.95430956, 40.65336775)
"13062809390588712013-09-01",2013,c(NA, NA),c(-108.73680906, 40.39992373)
"20123223332502A2",2013,c(NA, NA),c(-115.425903, 38.7876979999999)
"13073117121052472013-09-01",2013,c(NA, NA),c(-152.134626, 70.059924)
"20124117080801B2",2013,c(NA, NA),c(-121.1169817, 44.2584417)
"14071408563947592014-09-01",2014,c(NA, NA),c(-155.883864, 70.764833)
"14081407363510792014-09-01",2014,c(NA, NA),c(-117.6165643, 41.50036304)
"20141637105612B1",2014,c(NA, NA),c(-114.2883567, 44.2984183)
"20141683104618B2",2014,c(NA, NA),c(-114.454865, 41.999445)
"20144137402211B2",2014,c(NA, NA),c(-120.0960717, 42.1174583)
"2014671201519B1",2014,c(NA, NA),c(-116.0296111, 35.7550777)
"2014427202315B1",2014,c(NA, NA),c(-113.5854185, 33.0808263)
"14080612051969992014-09-01",2014,c(NA, NA),c(-114.06858726, 37.80713904)
"20144125200616B1",2014,c(NA, NA),c(-118.4349967, 42.7635033)
"20143017100410B3",2014,c(NA, NA),c(-105.2503283, 46.5118017)
"20145637107401B1",2014,c(NA, NA),c(-109.9983967, 41.1748317)
"20145637102411B2",2014,c(NA, NA),c(-108.36315, 42.2594967)
"2014635100316B1",2014,c(NA, NA),c(-119.9988167, 40.8399667000001)
"20144145244532B3",2014,c(NA, NA),c(-117.23289, 43.437085)
"14061814000235882014-09-01",2014,c(NA, NA),c(-116.95626236, 41.11503421)
"20145637107313B2",2014,c(NA, NA),c(-109.74546, 41.190425)
"14061009515153642014-09-01",2014,c(NA, NA),c(-121.30908, 41.12785)
"2014321203420B1",2014,c(NA, NA),c(-117.7358967, 39.9791967)
"20141667102717B1",2014,c(NA, NA),c(-113.5848417, 43.171685)
"2014327103703B2",2014,c(NA, NA),c(-114.7821067, 41.499785)
"11042011025292692014-09-01",2014,c(NA, NA),c(-118.24083313, 41.96127337)
"20143071104016B1",2014,c(NA, NA),c(-107.6581517, 47.7056433)
"20144945202118B2",2014,c(NA, NA),c(-112.320865, 40.2134183)
"1407091059219792014-09-01",2014,c(NA, NA),c(-105.71159814, 36.56891805)
"20144117222317B2",2014,c(NA, NA),c(-119.9782883, 43.665325)
"20143033102705B1",2014,c(NA, NA),c(-106.9203717, 47.1819683)
"20144917203607B1",2014,c(NA, NA),c(-110.651305, 37.837655)
"14071610421874612014-09-01",2014,c(NA, NA),c(-108.49787914, 40.20020474)
"14061713290657912014-09-01",2014,c(NA, NA),c(-119.28191654, 39.34510758)
"20144145314422B2",2014,c(NA, NA),c(-117.3196917, 42.84551)
"14082714551296952014-09-01",2014,c(NA, NA),c(-116.62335351, 39.3159097600001)
"20144947202417B2",2014,c(NA, NA),c(-109.3859167, 39.5749167)
"20144137231901B1",2014,c(NA, NA),c(-120.3790433, 43.602755)
"2014321200712B2",2014,c(NA, NA),c(-117.9653883, 39.3137883)
"2014323201209B3",2014,c(NA, NA),c(-114.8123967, 35.653865)
"20143233201815B1",2014,c(NA, NA),c(-114.5217133, 39.4978767)
"1406100754097452014-09-01",2014,c(NA, NA),c(-118.33688391, 41.8195123)
"20145643106306B1",2014,c(NA, NA),c(-107.4700233, 43.7582333)
"20144939101108B2",2014,c(NA, NA),c(-111.5954283, 39.663765)
"2014821200516B2",2014,c(NA, NA),c(-106.1457867, 37.2371283)
"20144125382915B2",2014,c(NA, NA),c(-119.3044483, 42.2706233)
"20143041101010B1",2014,c(NA, NA),c(-110.044615, 48.94413)
"14060415293457222014-09-01",2014,c(NA, NA),c(-116.07621994, 41.4448831499999)
"2014881100106B2",2014,c(NA, NA),c(-108.5580533, 40.8803583)
"14091213051839422014-09-01",2014,c(NA, NA),c(-120.40984, 40.5092199999999)
"20141673105016B1",2014,c(NA, NA),c(-115.0918133, 42.529935)
"20143223200801B1",2014,c(NA, NA),c(-115.67546, 38.3658817)
"20145637109419B1",2014,c(NA, NA),c(-108.161835, 41.8440383)
"1408081627449712014-09-01",2014,c(NA, NA),c(-119.72334165, 41.94018086)
"14061009325874982014-09-01",2014,c(NA, NA),c(-118.22956618, 37.9151095699999)
"2014671201306B1",2014,c(NA, NA),c(-115.169452, 34.204407)
"20144927200104B1",2014,c(NA, NA),c(-113.6125483, 38.9782033)
"11092614014087262014-09-01",2014,c(NA, NA),c(-118.12837105, 41.91015973)
"20145613100803B1",2014,c(NA, NA),c(-107.853385, 42.964515)
"14060212371347932014-09-01",2014,c(NA, NA),c(-112.14688974, 37.05430797)
"14082610213641122014-09-01",2014,c(NA, NA),c(-105.70515611, 36.89678601)
"20143231203807B1",2014,c(NA, NA),c(-119.4025217, 40.8993983)
"20141673103802B1",2014,c(NA, NA),c(-116.7309933, 42.402615)
"20143233110204B1",2014,c(NA, NA),c(-115.4067467, 39.9404333)
"20145635101118B2",2014,c(NA, NA),c(-109.769335, 42.74066)
"14092708105127502014-09-01",2014,c(NA, NA),c(-120.1039, 40.5135)
"20141623105414B1",2014,c(NA, NA),c(-113.2964483, 44.1334917)
"20143223108203B1",2014,c(NA, NA),c(-115.912885, 37.8913433)
"20145613100202B2",2014,c(NA, NA),c(-108.3125683, 42.52794)
"14071408563861072014-09-01",2014,c(NA, NA),c(-156.836639, 70.366029)
"12072516524491612014-09-01",2014,c(NA, NA),c(-117.75255211, 41.17118114)
"20141637102309B2",2014,c(NA, NA),c(-113.5391517, 44.1867717)
"2014327104105B3",2014,c(NA, NA),c(-114.7452083, 41.8071633)
"20144137342107B2",2014,c(NA, NA),c(-120.28466, 42.640655)
"2014671204814B2",2014,c(NA, NA),c(-116.7432, 35.020246)
"14052713522180372014-09-01",2014,c(NA, NA),c(-114.99591849, 33.528815)
"20143539202603B3",2014,c(NA, NA),c(-107.497714, 36.630425)
"20144125312436B2",2014,c(NA, NA),c(-119.8332833, 42.8461467)
"20143033102511B1",2014,c(NA, NA),c(-106.5877183, 47.631165)
"20144947202317B1",2014,c(NA, NA),c(-109.8022833, 39.8680533)
"20145637101313B1",2014,c(NA, NA),c(-108.8466217, 42.1718583)
"13090409194350402014-09-01",2014,c(NA, NA),c(-119.86141, 40.798821)
"20144145384402B2",2014,c(NA, NA),c(-117.5155983, 42.2954367)
"20143213104607B2",2014,c(NA, NA),c(-117.1232733, 41.720415)
"14060318075867812014-09-01",2014,c(NA, NA),c(-108.16791722, 40.07551173)
"20144137301818B3",2014,c(NA, NA),c(-120.6411717, 42.968465)
"20143227201917B1",2014,c(NA, NA),c(-119.1633808, 40.721038)
"20141663106012B1",2014,c(NA, NA),c(-113.97724, 43.0622467)
"20141673104114B3",2014,c(NA, NA),c(-115.2581467, 42.0041433)
"14061007563446852014-09-01",2014,c(NA, NA),c(-118.22576897, 41.98496017)
"20143071104518B1",2014,c(NA, NA),c(-107.97505, 48.0030817)
"2014493201718B2",2014,c(NA, NA),c(-113.7513533, 41.4174717)
"14071010094295012014-09-01",2014,c(NA, NA),c(-105.92039608, 36.70499105)
"20143213106707B2",2014,c(NA, NA),c(-119.22678, 41.4163967)
"20145619105310B2",2014,c(NA, NA),c(-106.39722, 43.5974333)
"2012411040401R2",2014,c(NA, NA),c(-109.212491, 32.728154)
"2014881102320B2",2014,c(NA, NA),c(-108.206435, 40.4670867)
"13082811270638712014-09-01",2014,c(NA, NA),c(-120.070587, 40.378042)
"20144145364428B2",2014,c(NA, NA),c(-117.56418, 42.4126533)
"14081416574170152014-09-01",2014,c(NA, NA),c(-115.99597222, 39.33495898)
"2014567109301B1",2014,c(NA, NA),c(-106.55279, 42.2665383)
"20144137261508B2",2014,c(NA, NA),c(-120.967295, 43.32494)
"2014321200919B2",2014,c(NA, NA),c(-118.1097433, 39.5872033)
"2014415201210B1",2014,c(NA, NA),c(-114.038452, 34.930412)
"20143233109515B2",2014,c(NA, NA),c(-114.720545, 40.0800367)
"11042010582037232014-09-01",2014,c(NA, NA),c(-118.34991446, 41.875219)
"20145629105518B2",2014,c(NA, NA),c(-108.6309767, 44.3326017)
"14061813303481942014-09-01",2014,c(NA, NA),c(-111.74857859, 37.30625708)
"20143553200511B2",2014,c(NA, NA),c(-106.9750582, 33.8905181)
"14061711085862082014-09-01",2014,c(NA, NA),c(-119.98826, 40.49136)
"20143071101102B1",2014,c(NA, NA),c(-107.85515, 48.9645683)
"2014327102105B1",2014,c(NA, NA),c(-115.7628633, 41.3541417)
"2014881102410B1",2014,c(NA, NA),c(-108.7994283, 40.7685)
"130815095646842014-09-01",2014,c(NA, NA),c(-120.249494, 40.541033)
"20141673104309B1",2014,c(NA, NA),c(-115.187015, 42.138935)
"14081814515637792014-09-01",2014,c(NA, NA),c(-115.01667101, 38.11755481)
"20145637109911B1",2014,c(NA, NA),c(-107.7186633, 41.7630583)
"14080214053242282014-09-01",2014,c(NA, NA),c(-119.739056, 41.49504)
"14050212261983762014-09-01",2014,c(NA, NA),c(-117.79475333, 38.16512839)
"2014665203810B2",2014,c(NA, NA),c(-115.222323, 33.703639)
"20143217205516B1",2014,c(NA, NA),c(-114.7000422, 38.4457734)
"14031710094842362014-03-01",2014,c(NA, NA),c(-117.78983887, 41.87859077)
"20145643106020B1",2014,c(NA, NA),c(-108.0368455, 44.0235114999999)
"14060314075510052014-09-01",2014,c(NA, NA),c(-112.0989743, 37.00552752)
"20143525201708B2",2014,c(NA, NA),c(-103.532467, 32.19103)
"1409131135419442014-09-01",2014,c(NA, NA),c(-119.75053, 41.1769)
"2014161200807B1",2014,c(NA, NA),c(-116.2271017, 43.1496883)
"2014327101012B2",2014,c(NA, NA),c(-115.76301, 40.3774217)
"20145637101001B2",2014,c(NA, NA),c(-109.77774, 42.0618783)
"14081811091798622014-09-01",2014,c(NA, NA),c(-120.87798, 40.9432)
"20141633107216B1",2014,c(NA, NA),c(-112.6463167, 44.1234167)
"20143223108218B2",2014,c(NA, NA),c(-115.92295, 38.0995282999999)
"2014881101330B2",2014,c(NA, NA),c(-107.8509133, 40.8159817)
"1407140856368252014-09-01",2014,c(NA, NA),c(-156.863186, 70.631856)
"14031115303918362014-09-01",2014,c(NA, NA),c(-117.76014641, 41.4150501)
"20141659105816B1",2014,c(NA, NA),c(-114.0107983, 44.8768133)
"2014327109601B1",2014,c(NA, NA),c(-114.282975, 40.1474417)
"20144125303001B1",2014,c(NA, NA),c(-118.947085, 42.98899)
"14060909474597752014-09-01",2014,c(NA, NA),c(-121.25576, 40.91285)
"2014412201714B3",2014,c(NA, NA),c(-113.387585, 34.170827)
"20143551201605B2",2014,c(NA, NA),c(-107.4317595, 33.2187468)
"20144125282428B1",2014,c(NA, NA),c(-119.8765733, 43.1125633)
"201430105103201B2",2014,c(NA, NA),c(-106.758185, 48.6298633)
"20144937201304B1",2014,c(NA, NA),c(-109.32335, 37.6143417)
"2014881102116B2",2014,c(NA, NA),c(-108.86461, 40.2705683)
"1408050738283252014-09-01",2014,c(NA, NA),c(-120.09831389, 41.01217441)
"20144145304506B1",2014,c(NA, NA),c(-117.2676817, 42.97371)
"20143213203013B2",2014,c(NA, NA),c(-117.0798983, 41.1855817)
"20148103100417B2",2014,c(NA, NA),c(-108.4362233, 39.81539)
"20144137302204B1",2014,c(NA, NA),c(-120.115105, 42.9901133)
"14073017133281122014-09-01",2014,c(NA, NA),c(-118.36999126, 39.17289492)
"20141643107119B1",2014,c(NA, NA),c(-111.9717167, 43.98044)
"2014327109711B1",2014,c(NA, NA),c(-115.4148817, 41.4895233)
"14031706564266912014-09-01",2014,c(NA, NA),c(-118.3931622, 41.85012344)
"20143027105105B2",2014,c(NA, NA),c(-108.8567933, 47.6228033)
"20144945201917B3",2014,c(NA, NA),c(-113.1640717, 40.020895)
"14082008203380452014-09-01",2014,c(NA, NA),c(-105.95078006, 36.92987102)
